URL,Step,Impact,Description,Issue,More information,CSS selector
/building-warrant-of-fitness/,1,moderate,Ensures the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.9/heading-order?application=playwright,h4
